date,País,Estado,População,Confirmados,Confirmados_1d,Média_Móvel_Confirmados_7d,Taxa_MM_Confirmados_7d_14d,Tendência_Confirmados,Mortes,Mortes_1d,Média_Móvel_Mortes_7d,Taxa_MM_Mortes_7d_14d,Tendência_Mortes,Mês,Ano
2021-04-06,Brazil,Pernambuco,9557071,358505,2179.0,1673.0,0.9315144766146992,Estável,12479,58.0,52.0,1.238095238095238,Crescendo,2021-04,2021
2021-04-07,Brazil,Pernambuco,9557071,361470,2965.0,1749.0,0.9372990353697748,Estável,12541,62.0,53.0,1.2325581395348837,Crescendo,2021-04,2021
2021-04-08,Brazil,Pernambuco,9557071,364354,2884.0,1734.0,0.885145482388974,Estável,12623,82.0,54.0,1.2857142857142858,Crescendo,2021-04,2021
2021-04-09,Brazil,Pernambuco,9557071,366346,1992.0,1765.0,0.9000509943906171,Estável,12686,63.0,56.0,1.302325581395349,Crescendo,2021-04,2021
2021-04-10,Brazil,Pernambuco,9557071,368700,2354.0,1960.0,0.9959349593495936,Estável,12744,58.0,57.0,1.163265306122449,Crescendo,2021-04,2021
2021-04-11,Brazil,Pernambuco,9557071,369487,787.0,1982.0,1.02534919813761,Estável,12803,59.0,61.0,1.22,Crescendo,2021-04,2021
2021-04-12,Brazil,Pernambuco,9557071,370225,738.0,1986.0,1.0496828752642706,Estável,12837,34.0,60.0,1.2,Crescendo,2021-04,2021
2021-04-13,Brazil,Pernambuco,9557071,372756,2531.0,2036.0,1.0710152551288796,Estável,12905,68.0,61.0,1.196078431372549,Crescendo,2021-04,2021
2021-04-14,Brazil,Pernambuco,9557071,375115,2359.0,1950.0,1.050080775444265,Estável,12988,83.0,64.0,1.2075471698113207,Crescendo,2021-04,2021
2021-04-15,Brazil,Pernambuco,9557071,376983,1868.0,1805.0,0.957051961823966,Estável,13051,63.0,62.0,1.087719298245614,Estável,2021-04,2021
2021-04-16,Brazil,Pernambuco,9557071,378852,1869.0,1787.0,0.9807903402854008,Estável,13102,51.0,60.0,1.0909090909090908,Estável,2021-04,2021
2021-04-17,Brazil,Pernambuco,9557071,380818,1966.0,1732.0,1.0471584038694075,Estável,13179,77.0,63.0,1.1666666666666667,Crescendo,2021-04,2021
2021-04-18,Brazil,Pernambuco,9557071,382164,1346.0,1811.0,1.107645259938838,Estável,13212,33.0,59.0,1.1132075471698113,Estável,2021-04,2021
2021-04-19,Brazil,Pernambuco,9557071,383184,1020.0,1852.0,1.1023809523809525,Estável,13248,36.0,59.0,1.0925925925925926,Estável,2021-04,2021
2021-04-20,Brazil,Pernambuco,9557071,386027,2843.0,1896.0,1.13329348475792,Estável,13317,69.0,59.0,1.1346153846153846,Estável,2021-04,2021
2021-04-21,Brazil,Pernambuco,9557071,388507,2480.0,1914.0,1.0943396226415094,Estável,13380,63.0,56.0,1.0566037735849056,Estável,2021-04,2021
2021-04-22,Brazil,Pernambuco,9557071,389709,1202.0,1818.0,1.0484429065743943,Estável,13425,45.0,54.0,1.0,Estável,2021-04,2021
2021-04-23,Brazil,Pernambuco,9557071,391740,2031.0,1842.0,1.043626062322946,Estável,13524,99.0,61.0,1.0892857142857142,Estável,2021-04,2021
2021-04-24,Brazil,Pernambuco,9557071,393829,2089.0,1859.0,0.948469387755102,Estável,13570,46.0,56.0,0.9824561403508772,Estável,2021-04,2021
2021-04-25,Brazil,Pernambuco,9557071,395563,1734.0,1915.0,0.9661957618567104,Estável,13640,70.0,62.0,1.0163934426229508,Estável,2021-04,2021
2021-04-26,Brazil,Pernambuco,9557071,396841,1278.0,1951.0,0.9823766364551864,Estável,13687,47.0,63.0,1.05,Estável,2021-04,2021
2021-04-27,Brazil,Pernambuco,9557071,399437,2596.0,1916.0,0.9410609037328096,Estável,13762,75.0,64.0,1.0491803278688523,Estável,2021-04,2021
2021-04-28,Brazil,Pernambuco,9557071,402157,2720.0,1950.0,1.0,Estável,13868,106.0,70.0,1.09375,Estável,2021-04,2021
2021-04-29,Brazil,Pernambuco,9557071,404668,2511.0,2137.0,1.18393351800554,Crescendo,13967,99.0,78.0,1.2580645161290325,Crescendo,2021-04,2021
2021-04-30,Brazil,Pernambuco,9557071,406585,1917.0,2121.0,1.186905428091774,Crescendo,14038,71.0,74.0,1.2333333333333334,Crescendo,2021-04,2021
2021-05-01,Brazil,Pernambuco,9557071,408763,2178.0,2134.0,1.2321016166281755,Crescendo,14128,90.0,80.0,1.2698412698412698,Crescendo,2021-05,2021
2021-05-02,Brazil,Pernambuco,9557071,409493,730.0,1990.0,1.0988404196576478,Estável,14180,52.0,78.0,1.3220338983050848,Crescendo,2021-05,2021
2021-05-03,Brazil,Pernambuco,9557071,410453,960.0,1945.0,1.0502159827213824,Estável,14206,26.0,75.0,1.271186440677966,Crescendo,2021-05,2021
2021-05-04,Brazil,Pernambuco,9557071,412786,2333.0,1907.0,1.005801687763713,Estável,14279,73.0,74.0,1.2542372881355932,Crescendo,2021-05,2021
2021-05-05,Brazil,Pernambuco,9557071,414929,2143.0,1825.0,0.9535005224660396,Estável,14333,54.0,67.0,1.1964285714285714,Crescendo,2021-05,2021
2021-05-06,Brazil,Pernambuco,9557071,418003,3074.0,1905.0,1.0478547854785478,Estável,14385,52.0,60.0,1.1111111111111112,Estável,2021-05,2021
2021-05-07,Brazil,Pernambuco,9557071,420766,2763.0,2026.0,1.0998914223669924,Estável,14434,49.0,57.0,0.9344262295081968,Estável,2021-05,2021
2021-05-08,Brazil,Pernambuco,9557071,423689,2923.0,2133.0,1.1473910704679935,Estável,14491,57.0,52.0,0.9285714285714286,Estável,2021-05,2021
2021-05-09,Brazil,Pernambuco,9557071,424582,893.0,2156.0,1.1258485639686684,Estável,14518,27.0,49.0,0.7903225806451613,Estável,2021-05,2021
2021-05-10,Brazil,Pernambuco,9557071,426410,1828.0,2280.0,1.168631471040492,Crescendo,14550,32.0,50.0,0.7936507936507936,Estável,2021-05,2021
2021-05-11,Brazil,Pernambuco,9557071,429187,2777.0,2343.0,1.2228601252609603,Crescendo,14639,89.0,52.0,0.8125,Estável,2021-05,2021
2021-05-12,Brazil,Pernambuco,9557071,431613,2426.0,2384.0,1.2225641025641023,Crescendo,14719,80.0,56.0,0.8,Estável,2021-05,2021
2021-05-13,Brazil,Pernambuco,9557071,434808,3195.0,2401.0,1.123537669630323,Estável,14798,79.0,59.0,0.7564102564102564,Estável,2021-05,2021
2021-05-14,Brazil,Pernambuco,9557071,437783,2975.0,2431.0,1.1461574728901462,Estável,14841,43.0,59.0,0.7972972972972973,Estável,2021-05,2021
2021-05-15,Brazil,Pernambuco,9557071,440677,2894.0,2427.0,1.1373008434864105,Estável,14906,65.0,60.0,0.75,Estável,2021-05,2021
2021-05-16,Brazil,Pernambuco,9557071,442363,1686.0,2541.0,1.2768844221105529,Crescendo,14949,43.0,62.0,0.7948717948717948,Estável,2021-05,2021
2021-05-17,Brazil,Pernambuco,9557071,443064,701.0,2380.0,1.2236503856041132,Crescendo,14980,31.0,62.0,0.8266666666666667,Estável,2021-05,2021
2021-05-18,Brazil,Pernambuco,9557071,446093,3029.0,2416.0,1.2669113791295228,Crescendo,15048,68.0,59.0,0.7972972972972973,Estável,2021-05,2021
2021-05-19,Brazil,Pernambuco,9557071,449533,3440.0,2560.0,1.4027397260273973,Crescendo,15127,79.0,59.0,0.8805970149253731,Estável,2021-05,2021
2021-05-20,Brazil,Pernambuco,9557071,452721,3188.0,2559.0,1.3433070866141732,Crescendo,15192,65.0,57.0,0.95,Estável,2021-05,2021
2021-05-21,Brazil,Pernambuco,9557071,456690,3969.0,2701.0,1.3331688055281343,Crescendo,15258,66.0,60.0,1.0526315789473684,Estável,2021-05,2021
2021-05-22,Brazil,Pernambuco,9557071,460279,3589.0,2801.0,1.313173933427098,Crescendo,15325,67.0,60.0,1.1538461538461535,Crescendo,2021-05,2021
2021-05-23,Brazil,Pernambuco,9557071,462368,2089.0,2858.0,1.3256029684601114,Crescendo,15365,40.0,60.0,1.2244897959183674,Crescendo,2021-05,2021
2021-05-24,Brazil,Pernambuco,9557071,463736,1368.0,2954.0,1.2956140350877192,Crescendo,15393,28.0,59.0,1.18,Crescendo,2021-05,2021
2021-05-25,Brazil,Pernambuco,9557071,467269,3533.0,3026.0,1.2915066154502777,Crescendo,15465,72.0,60.0,1.1538461538461535,Crescendo,2021-05,2021
2021-05-26,Brazil,Pernambuco,9557071,470063,2794.0,2933.0,1.230285234899329,Crescendo,15524,59.0,57.0,1.0178571428571428,Estável,2021-05,2021
2021-05-27,Brazil,Pernambuco,9557071,472590,2527.0,2839.0,1.1824239900041649,Crescendo,15595,71.0,58.0,0.9830508474576272,Estável,2021-05,2021
2021-05-28,Brazil,Pernambuco,9557071,473326,736.0,2377.0,0.9777869189633897,Estável,15657,62.0,57.0,0.9661016949152542,Estável,2021-05,2021
2021-05-29,Brazil,Pernambuco,9557071,478902,5576.0,2661.0,1.096415327564895,Estável,15742,85.0,60.0,1.0,Estável,2021-05,2021
2021-05-30,Brazil,Pernambuco,9557071,481070,2168.0,2672.0,1.0515545060999607,Estável,15807,65.0,64.0,1.032258064516129,Estável,2021-05,2021
2021-05-31,Brazil,Pernambuco,9557071,482157,1087.0,2632.0,1.1058823529411763,Estável,15862,55.0,67.0,1.0806451612903225,Estável,2021-05,2021
2021-06-01,Brazil,Pernambuco,9557071,485594,3437.0,2618.0,1.0836092715231789,Estável,15940,78.0,68.0,1.152542372881356,Crescendo,2021-06,2021
2021-06-02,Brazil,Pernambuco,9557071,489145,3551.0,2726.0,1.06484375,Estável,16013,73.0,70.0,1.1864406779661016,Crescendo,2021-06,2021
2021-06-03,Brazil,Pernambuco,9557071,492794,3649.0,2887.0,1.1281750683860885,Estável,16097,84.0,72.0,1.263157894736842,Crescendo,2021-06,2021
2021-06-04,Brazil,Pernambuco,9557071,493438,644.0,2874.0,1.064050351721585,Estável,16149,52.0,71.0,1.1833333333333331,Crescendo,2021-06,2021
2021-06-05,Brazil,Pernambuco,9557071,497906,4468.0,2715.0,0.9692966797572296,Estável,16243,94.0,72.0,1.2,Crescendo,2021-06,2021
2021-06-06,Brazil,Pernambuco,9557071,499572,1666.0,2644.0,0.9251224632610217,Estável,16292,49.0,70.0,1.1666666666666667,Crescendo,2021-06,2021
2021-06-07,Brazil,Pernambuco,9557071,500821,1249.0,2667.0,0.9028436018957346,Estável,16357,65.0,71.0,1.2033898305084745,Crescendo,2021-06,2021
2021-06-08,Brazil,Pernambuco,9557071,502697,1876.0,2444.0,0.807666886979511,Estável,16468,111.0,76.0,1.2666666666666666,Crescendo,2021-06,2021
2021-06-09,Brazil,Pernambuco,9557071,509184,6487.0,2863.0,0.9761336515513126,Estável,16549,81.0,77.0,1.350877192982456,Crescendo,2021-06,2021
2021-06-10,Brazil,Pernambuco,9557071,511829,2645.0,2720.0,0.9580838323353292,Estável,16614,65.0,74.0,1.2758620689655171,Crescendo,2021-06,2021
2021-06-11,Brazil,Pernambuco,9557071,515544,3715.0,3158.0,1.3285654185948674,Crescendo,16701,87.0,79.0,1.3859649122807018,Crescendo,2021-06,2021
2021-06-12,Brazil,Pernambuco,9557071,518421,2877.0,2931.0,1.1014656144306652,Estável,16780,79.0,77.0,1.2833333333333334,Crescendo,2021-06,2021
2021-06-13,Brazil,Pernambuco,9557071,519577,1156.0,2858.0,1.0696107784431137,Estável,16828,48.0,77.0,1.203125,Crescendo,2021-06,2021
2021-06-14,Brazil,Pernambuco,9557071,520694,1117.0,2839.0,1.078647416413374,Estável,16860,32.0,72.0,1.0746268656716418,Estável,2021-06,2021
2021-06-15,Brazil,Pernambuco,9557071,524316,3622.0,3089.0,1.1799083269671504,Crescendo,16932,72.0,67.0,0.9852941176470588,Estável,2021-06,2021
2021-06-16,Brazil,Pernambuco,9557071,526963,2647.0,2540.0,0.9317681584739546,Estável,16990,58.0,63.0,0.9,Estável,2021-06,2021
2021-06-17,Brazil,Pernambuco,9557071,530077,3114.0,2607.0,0.9030135088326984,Estável,17069,79.0,65.0,0.9027777777777778,Estável,2021-06,2021
2021-06-18,Brazil,Pernambuco,9557071,533195,3118.0,2522.0,0.8775226165622826,Estável,17139,70.0,63.0,0.8873239436619719,Estável,2021-06,2021
2021-06-19,Brazil,Pernambuco,9557071,535707,2512.0,2470.0,0.9097605893186004,Estável,17216,77.0,63.0,0.875,Estável,2021-06,2021
2021-06-20,Brazil,Pernambuco,9557071,536671,964.0,2442.0,0.9236006051437216,Estável,17254,38.0,61.0,0.8714285714285714,Estável,2021-06,2021
2021-06-21,Brazil,Pernambuco,9557071,537476,805.0,2398.0,0.8991376077990251,Estável,17281,27.0,61.0,0.8591549295774648,Estável,2021-06,2021
2021-06-22,Brazil,Pernambuco,9557071,539815,2339.0,2215.0,0.9063011456628478,Estável,17343,62.0,59.0,0.7763157894736842,Estável,2021-06,2021
2021-06-23,Brazil,Pernambuco,9557071,542173,2358.0,2173.0,0.7589940621725463,Estável,17407,64.0,60.0,0.7792207792207793,Estável,2021-06,2021
2021-06-24,Brazil,Pernambuco,9557071,543564,1391.0,1927.0,0.7084558823529412,Decrescendo,17463,56.0,57.0,0.7702702702702703,Estável,2021-06,2021
2021-06-25,Brazil,Pernambuco,9557071,544280,716.0,1584.0,0.5015832805573147,Decrescendo,17487,24.0,50.0,0.6329113924050633,Decrescendo,2021-06,2021
2021-06-26,Brazil,Pernambuco,9557071,545690,1410.0,1427.0,0.4868645513476629,Decrescendo,17526,39.0,45.0,0.5844155844155844,Decrescendo,2021-06,2021
2021-06-27,Brazil,Pernambuco,9557071,546537,847.0,1410.0,0.4933519944016795,Decrescendo,17551,25.0,43.0,0.5584415584415584,Decrescendo,2021-06,2021
2021-06-28,Brazil,Pernambuco,9557071,547136,599.0,1380.0,0.4860866502289538,Decrescendo,17579,28.0,43.0,0.5972222222222222,Decrescendo,2021-06,2021
2021-06-29,Brazil,Pernambuco,9557071,549317,2181.0,1358.0,0.4396244739397863,Decrescendo,17640,61.0,43.0,0.6417910447761194,Decrescendo,2021-06,2021
2021-06-30,Brazil,Pernambuco,9557071,550292,975.0,1160.0,0.4566929133858268,Decrescendo,17685,45.0,40.0,0.6349206349206349,Decrescendo,2021-06,2021
2021-07-01,Brazil,Pernambuco,9557071,552289,1997.0,1247.0,0.4783275795934024,Decrescendo,17720,35.0,37.0,0.5692307692307692,Decrescendo,2021-07,2021
2021-07-02,Brazil,Pernambuco,9557071,554688,2399.0,1487.0,0.5896114195083267,Decrescendo,17766,46.0,40.0,0.6349206349206349,Decrescendo,2021-07,2021
2021-07-03,Brazil,Pernambuco,9557071,557293,2605.0,1658.0,0.671255060728745,Decrescendo,17841,75.0,45.0,0.7142857142857143,Decrescendo,2021-07,2021
2021-07-04,Brazil,Pernambuco,9557071,558698,1405.0,1738.0,0.7117117117117117,Decrescendo,17872,31.0,46.0,0.7540983606557377,Estável,2021-07,2021
2021-07-05,Brazil,Pernambuco,9557071,559358,660.0,1746.0,0.7281067556296914,Decrescendo,17908,36.0,47.0,0.7704918032786885,Estável,2021-07,2021
2021-07-06,Brazil,Pernambuco,9557071,561505,2147.0,1742.0,0.7864559819413093,Estável,17953,45.0,45.0,0.7627118644067796,Estável,2021-07,2021
2021-07-07,Brazil,Pernambuco,9557071,563264,1759.0,1854.0,0.8531983433041878,Estável,17979,26.0,42.0,0.7,Decrescendo,2021-07,2021
2021-07-08,Brazil,Pernambuco,9557071,564789,1525.0,1786.0,0.926829268292683,Estável,18023,44.0,44.0,0.7719298245614035,Estável,2021-07,2021
2021-07-09,Brazil,Pernambuco,9557071,566979,2190.0,1756.0,1.1085858585858586,Estável,18068,45.0,44.0,0.88,Estável,2021-07,2021
2021-07-10,Brazil,Pernambuco,9557071,568940,1961.0,1664.0,1.166082690960056,Crescendo,18100,32.0,37.0,0.8222222222222222,Estável,2021-07,2021
2021-07-11,Brazil,Pernambuco,9557071,569863,923.0,1595.0,1.1312056737588652,Estável,18110,10.0,34.0,0.7906976744186046,Estável,2021-07,2021
2021-07-12,Brazil,Pernambuco,9557071,570246,383.0,1556.0,1.127536231884058,Estável,18131,21.0,32.0,0.7441860465116279,Decrescendo,2021-07,2021
2021-07-13,Brazil,Pernambuco,9557071,572536,2290.0,1576.0,1.1605301914580266,Crescendo,18166,35.0,31.0,0.7209302325581395,Decrescendo,2021-07,2021
2021-07-14,Brazil,Pernambuco,9557071,574681,2145.0,1631.0,1.4060344827586206,Crescendo,18206,40.0,33.0,0.825,Estável,2021-07,2021
2021-07-15,Brazil,Pernambuco,9557071,575865,1184.0,1583.0,1.2694466720128308,Crescendo,18235,29.0,31.0,0.8378378378378378,Estável,2021-07,2021
2021-07-16,Brazil,Pernambuco,9557071,577115,1250.0,1448.0,0.9737726967047748,Estável,18294,59.0,33.0,0.825,Estável,2021-07,2021
2021-07-17,Brazil,Pernambuco,9557071,578448,1333.0,1359.0,0.8196622436670687,Estável,18304,10.0,30.0,0.6666666666666666,Decrescendo,2021-07,2021
2021-07-18,Brazil,Pernambuco,9557071,579086,638.0,1318.0,0.7583429228998849,Estável,18325,21.0,31.0,0.6739130434782609,Decrescendo,2021-07,2021
2021-07-19,Brazil,Pernambuco,9557071,579425,339.0,1312.0,0.7514318442153494,Estável,18342,17.0,31.0,0.6595744680851063,Decrescendo,2021-07,2021
2021-07-20,Brazil,Pernambuco,9557071,579779,354.0,1035.0,0.5941446613088404,Decrescendo,18388,46.0,32.0,0.7111111111111111,Decrescendo,2021-07,2021
2021-07-21,Brazil,Pernambuco,9557071,581593,1814.0,988.0,0.5329018338727076,Decrescendo,18444,56.0,34.0,0.8095238095238095,Estável,2021-07,2021
2021-07-22,Brazil,Pernambuco,9557071,582849,1256.0,998.0,0.5587905935050392,Decrescendo,18502,58.0,39.0,0.8863636363636364,Estável,2021-07,2021
2021-07-23,Brazil,Pernambuco,9557071,583969,1120.0,980.0,0.5580865603644647,Decrescendo,18548,46.0,37.0,0.8409090909090909,Estável,2021-07,2021
2021-07-24,Brazil,Pernambuco,9557071,584669,700.0,889.0,0.5342548076923077,Decrescendo,18599,51.0,43.0,1.162162162162162,Crescendo,2021-07,2021
2021-07-25,Brazil,Pernambuco,9557071,585614,945.0,933.0,0.5849529780564263,Decrescendo,18616,17.0,42.0,1.2352941176470589,Crescendo,2021-07,2021
2021-07-26,Brazil,Pernambuco,9557071,586023,409.0,943.0,0.6060411311053985,Decrescendo,18629,13.0,41.0,1.28125,Crescendo,2021-07,2021
2021-07-27,Brazil,Pernambuco,9557071,586854,831.0,1011.0,0.641497461928934,Decrescendo,18665,36.0,40.0,1.2903225806451613,Crescendo,2021-07,2021
2021-07-28,Brazil,Pernambuco,9557071,587849,995.0,894.0,0.5481299816063765,Decrescendo,18702,37.0,37.0,1.121212121212121,Estável,2021-07,2021
2021-07-29,Brazil,Pernambuco,9557071,588887,1038.0,863.0,0.5451674036639292,Decrescendo,18736,34.0,34.0,1.096774193548387,Estável,2021-07,2021
2021-07-30,Brazil,Pernambuco,9557071,589843,956.0,840.0,0.580110497237569,Decrescendo,18768,32.0,32.0,0.9696969696969696,Estável,2021-07,2021
2021-07-31,Brazil,Pernambuco,9557071,590785,942.0,874.0,0.6431199411331862,Decrescendo,18784,16.0,27.0,0.9,Estável,2021-07,2021
2021-08-01,Brazil,Pernambuco,9557071,591428,643.0,831.0,0.6305007587253414,Decrescendo,18808,24.0,28.0,0.9032258064516128,Estável,2021-08,2021
2021-08-02,Brazil,Pernambuco,9557071,591952,524.0,847.0,0.645579268292683,Decrescendo,18822,14.0,28.0,0.9032258064516128,Estável,2021-08,2021
2021-08-03,Brazil,Pernambuco,9557071,592724,772.0,839.0,0.8106280193236715,Estável,18857,35.0,28.0,0.875,Estável,2021-08,2021
2021-08-04,Brazil,Pernambuco,9557071,593462,738.0,802.0,0.8117408906882592,Estável,18899,42.0,29.0,0.8529411764705882,Estável,2021-08,2021
2021-08-05,Brazil,Pernambuco,9557071,594106,644.0,746.0,0.7474949899799599,Decrescendo,18941,42.0,30.0,0.7692307692307693,Estável,2021-08,2021
2021-08-06,Brazil,Pernambuco,9557071,594796,690.0,708.0,0.7224489795918367,Decrescendo,18967,26.0,29.0,0.7837837837837838,Estável,2021-08,2021
2021-08-07,Brazil,Pernambuco,9557071,595519,723.0,677.0,0.7615298087739033,Estável,19005,38.0,32.0,0.7441860465116279,Decrescendo,2021-08,2021
2021-08-08,Brazil,Pernambuco,9557071,595842,323.0,631.0,0.6763129689174705,Decrescendo,19016,11.0,30.0,0.7142857142857143,Decrescendo,2021-08,2021
2021-08-09,Brazil,Pernambuco,9557071,595942,100.0,570.0,0.6044538706256628,Decrescendo,19028,12.0,30.0,0.7317073170731707,Decrescendo,2021-08,2021
2021-08-10,Brazil,Pernambuco,9557071,596513,571.0,542.0,0.5361028684470821,Decrescendo,19072,44.0,31.0,0.775,Estável,2021-08,2021
2021-08-11,Brazil,Pernambuco,9557071,597338,825.0,554.0,0.6196868008948546,Decrescendo,19101,29.0,29.0,0.7837837837837838,Estável,2021-08,2021
2021-08-12,Brazil,Pernambuco,9557071,598050,712.0,564.0,0.6535341830822712,Decrescendo,19117,16.0,26.0,0.7647058823529411,Estável,2021-08,2021
2021-08-13,Brazil,Pernambuco,9557071,598708,658.0,559.0,0.6654761904761904,Decrescendo,19135,18.0,24.0,0.75,Estável,2021-08,2021
2021-08-14,Brazil,Pernambuco,9557071,600002,1294.0,641.0,0.7334096109839817,Decrescendo,19152,17.0,21.0,0.7777777777777778,Estável,2021-08,2021
2021-08-15,Brazil,Pernambuco,9557071,600292,290.0,636.0,0.7653429602888087,Estável,19160,8.0,21.0,0.75,Estável,2021-08,2021
2021-08-16,Brazil,Pernambuco,9557071,600492,200.0,650.0,0.7674144037780402,Estável,19173,13.0,21.0,0.75,Estável,2021-08,2021
2021-08-17,Brazil,Pernambuco,9557071,601076,584.0,652.0,0.7771156138259833,Estável,19188,15.0,17.0,0.6071428571428571,Decrescendo,2021-08,2021
2021-08-18,Brazil,Pernambuco,9557071,601974,898.0,663.0,0.8266832917705735,Estável,19213,25.0,16.0,0.5517241379310345,Decrescendo,2021-08,2021
2021-08-19,Brazil,Pernambuco,9557071,602507,533.0,637.0,0.853887399463807,Estável,19224,11.0,16.0,0.5333333333333333,Decrescendo,2021-08,2021
2021-08-20,Brazil,Pernambuco,9557071,603057,550.0,622.0,0.8785310734463276,Estável,19262,38.0,19.0,0.6551724137931034,Decrescendo,2021-08,2021
2021-08-21,Brazil,Pernambuco,9557071,603534,477.0,505.0,0.7459379615952733,Decrescendo,19287,25.0,20.0,0.625,Decrescendo,2021-08,2021
2021-08-22,Brazil,Pernambuco,9557071,603713,179.0,489.0,0.7749603803486529,Estável,19296,9.0,20.0,0.6666666666666666,Decrescendo,2021-08,2021
2021-08-23,Brazil,Pernambuco,9557071,603827,114.0,477.0,0.8368421052631579,Estável,19306,10.0,19.0,0.6333333333333333,Decrescendo,2021-08,2021
2021-08-24,Brazil,Pernambuco,9557071,604331,504.0,465.0,0.8579335793357934,Estável,19314,8.0,18.0,0.5806451612903226,Decrescendo,2021-08,2021
